File	Line	Offset	Length	Key	Pool	Decoded	Original
kevin\fun\hook\XhsHook.java	14918	5036	17	745	kevin.fun.hook.XhsHook.f390short	__INITIAL_STATE__	java.lang.String r0 = kevin.fun.hook.audio.C1117.m8169(r0, r2, r3, r4)     // Catch: java.lang.Exception -> L2ef
kevin\fun\hook\XhsHook.java	14946	5053	4	3226	kevin.fun.hook.XhsHook.f390short	note	java.lang.String r0 = androidx.lifecycle.process.C1090.m2213(r0, r2, r3, r4)     // Catch: java.lang.Exception -> L2ef
kevin\fun\hook\XhsHook.java	15044	5059	34	2677	kevin.fun.hook.XhsHook.f390short	ShareUserViewHook 返回的HTML可能不是小红书页面	java.lang.String r0 = androidx.vectordrawable.C1104.m3232(r0, r2, r3, r4)     // Catch: java.lang.Exception -> L2ef
kevin\fun\hook\XhsHook.java	15079	5100	2	2940	kevin.fun.hook.XhsHook.f390short	验证	java.lang.String r0 = androidx.core.ktx.C1070.m788(r0, r2, r3, r4)     // Catch: java.lang.Exception -> L2ef
kevin\fun\hook\XhsHook.java	15151	5106	10	3075	kevin.fun.hook.XhsHook.f390short	需要验证码或安全验证	java.lang.String r1 = androidx.interpolator.C1081.m1616(r1, r2, r3, r4)     // Catch: java.lang.Exception -> L2ef
kevin\fun\hook\XhsHook.java	15164	5147	28	3118	kevin.fun.hook.XhsHook.f390short	ShareUserViewHook 获取HTML失败: 	java.lang.String r3 = androidx.interpolator.C1083.m1723(r3, r4, r5, r6)
kevin\fun\hook\XhsHook.java	15311	5272	82	2015	kevin.fun.hook.XhsHook.f390short	"(?:url|urlDefault|imageUrl)"\s*:\s*"(https?://[^"]+\.(?:jpg|jpeg|png|webp)[^"]*)"	java.lang.String r0 = androidx.startup.C1100.m2931(r0, r2, r3, r4)     // Catch: java.lang.Exception -> L1d7
kevin\fun\hook\XhsHook.java	15467	5407	4	740	kevin.fun.hook.XhsHook.f390short	http	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r0, r3, r4, r5)     // Catch: java.lang.Exception -> L1d7
kevin\fun\hook\XhsHook.java	15495	5411	4	733	kevin.fun.hook.XhsHook.f390short	www.	java.lang.String r0 = androidx.lifecycle.process.C1087.m2008(r0, r3, r4, r5)     // Catch: java.lang.Exception -> L1d7
kevin\fun\hook\XhsHook.java	15523	5415	12	2227	kevin.fun.hook.XhsHook.f390short	foundContent	java.lang.String r0 = androidx.customview.C1074.m1116(r0, r1, r3, r4)     // Catch: java.lang.Exception -> L1d7
kevin\fun\hook\XhsHook.java	15658	5474	18	3128	kevin.fun.hook.XhsHook.f390short	lib/arm/libmmkv.so	java.lang.String r2 = androidx.versionedparcelable.C1106.m3338(r2, r4, r5, r6)
kevin\fun\hook\XhsHook.java	15768	5519	0	-959	kevin.fun.hook.XhsHook.f390short		java.lang.String r4 = org.luckypray.dexkit.C1124.m10545(r1, r3, r7, r4)
kevin\fun\hook\XhsHook.java	15865	5576	171	171	kevin.fun.hook.XhsHook.f390short	ঐংঅমঃ৚ʥʷʰʡʷʱʦʻʵʳ˯ޒބނ޾ޑގވޒގޏ޾ވޅߜ९८७६५४३२१०ाऽ़ऻऺहਓ਱ਤ਷ਲਲਿੱ੫ੰ੮੾੶ਉ਷ਰ਺਱਩ਭ੾ਐਊ੾੯੮ੰ੮੥੾ਉ਷ਰ੨੪੥੾ਦ੨੪੷੾ਟਮਮਲ਻ਉ਻਼ਕ਷ਪੱ੫੭੩ੰ੭੨੾੶ਕਖਊਓ਒ੲ੾ਲ਷ਵ਻੾ਙ਻਽ਵ਱੷੾ਝਸ਼ਬ਱ਲ਼਻ੱ੯੬੬ੰ੮ੰ੮ੰ੮੾਍ਿਸਿਬ਷ੱ੫੭੩ੰ੭੨੾ਛ਺ਹੱ੯੬੬ੰ੮ੰ੮ੰ	java.lang.String r1 = androidx.emoji2.viewsintegration.C1079.m1457(r3, r1, r7, r4)
kevin\fun\hook\XhsHook.java	15902	5582	11	11	kevin.fun.hook.XhsHook.f390short	ȅȗȐȁȗȑȆțȕȓɏ	java.lang.String r1 = androidx.loader.C1096.m2645(r3, r1, r7, r4)
kevin\fun\hook\XhsHook.java	15915	5506	11	11	kevin.fun.hook.XhsHook.f390short	ӻӫӰӗӱӢӠӨӦӱӊ	java.lang.String r4 = androidx.lifecycle.process.C1087.m2008(r1, r3, r7, r4)
kevin\fun\hook\XhsHook.java	15997	5607	16	-453	kevin.fun.hook.XhsHook.f390short		java.lang.String r4 = androidx.vectordrawable.C1105.m3247(r0, r1, r4, r5)
kevin\fun\hook\XhsHook.java	16302	5942	3	2146	kevin.fun.hook.XhsHook.f390short	...	java.lang.String r2 = androidx.vectordrawable.C1104.m3232(r2, r3, r4, r5)
kevin\fun\hook\XhsHook.java	16363	5945	22	0	kevin.fun.hook.XhsHook.f390short	৖ে৏ু৆ুী৉ঢ়৆৛ৱৌু৚৚ুৃৱৌ৏ড়	java.lang.String r2 = androidx.interpolator.C1081.m1616(r2, r4, r5, r6)
kevin\fun\hook\download\DownloadManager.java	354	0	21	350	kevin.fun.hook.download.DownloadManager.BatchDownloadManager.ProgressViewHolder.f409short	%d / %d (成功:%d 失败:%d)	java.lang.String r1 = androidx.loader.C1096.m2645(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	416	21	10	2554	kevin.fun.hook.download.DownloadManager.BatchDownloadManager.ProgressViewHolder.f409short	正在下载 %d/%d	java.lang.String r0 = androidx.appcompat.C1069.m751(r0, r1, r4, r5)
kevin\fun\hook\download\DownloadManager.java	576	0	28	2184	kevin.fun.hook.download.DownloadManager.BatchDownloadManager.f408short	【Kevin-Download】 关闭进度对话框失败: 	java.lang.String r2 = androidx.customview.C1075.m1138(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> La0
kevin\fun\hook\download\DownloadManager.java	2246	0	18	1895	kevin.fun.hook.download.DownloadManager.f407short	{用户名}_{抖音号}_{作品ID}	java.lang.String r0 = org.luckypray.dexkit.C1125.m10615(r0, r8, r1, r2)
kevin\fun\hook\download\DownloadManager.java	2595	102	7	810	kevin.fun.hook.download.DownloadManager.f407short	无法打开输出流	java.lang.String r1 = androidx.interpolator.C1081.m1616(r1, r2, r5, r6)     // Catch: java.lang.Throwable -> L66
kevin\fun\hook\download\DownloadManager.java	2933	131	4	820	kevin.fun.hook.download.DownloadManager.f407short	正在下载	java.lang.String r6 = org.luckypray.dexkit.C1123.m10510(r6, r7, r8, r9)
kevin\fun\hook\download\DownloadManager.java	3073	140	6	3176	kevin.fun.hook.download.DownloadManager.f407short	连接中...	java.lang.String r4 = androidx.versionedparcelable.C1107.m3485(r4, r5, r6, r7)
kevin\fun\hook\download\DownloadManager.java	3105	146	4	2083	kevin.fun.hook.download.DownloadManager.f407short	后台下载	java.lang.String r5 = com.tencent.mmkv.C1109.m3629(r5, r6, r7, r8)
kevin\fun\hook\download\DownloadManager.java	3150	150	4	2640	kevin.fun.hook.download.DownloadManager.f407short	取消下载	java.lang.String r6 = androidx.vectordrawable.C1104.m3232(r6, r7, r8, r9)
kevin\fun\hook\download\DownloadManager.java	3476	175	64	64	kevin.fun.hook.download.DownloadManager.f407short	ઽઢયમત૤દ઻૿߶޵ި࢛࢙࢙߬ࢗ࢑࢚ࢀࢫࢂ࢝࢐࢑࢛蜽蝃蔿鑨ԂԝԐԑԛ՛ԙԄՀତଂଔଃଡ଼ରଖଔଟଅ̮̙͖͍͓̯̌̊̏̏̂͌̓͋̊	java.lang.String r3 = org.luckypray.dexkit.C1124.m10545(r8, r0, r10, r1)
kevin\fun\hook\download\DownloadManager.java	3520	171	799	1401	kevin.fun.hook.download.DownloadManager.f407short	评论视频྄ྛྖྗྜྷ࿝ྟ࿆ྂˏʌʑ˕ථජචචඨඣඹඒරඤඩඨජ舄艺耆酑;$)("b =yฝ฻อฺ๥ฉฯอฦ฼ؗصؠسضضػٵٯٴ٪ٺٲؖسشدآ١ٺ؛شؾبصسؾٺ٫٪ٳٺ؛تتضؿ؍ؿظؑسخٵٯ٩٭ٴ٩٬噱尨䷯䲆磆ڴڨڨڬ鏥贓绽ۆۜ㐼ѧщњхтЁѨућтруэш㐽Ќ䨧譑崝褉ﬠ缀撸鹔葌ྣྐྵ䊅菳营䊣椣䨊譼崰褤﬍覄识持崦闌返漠慱İĖĀėňĤĂĀċđඤආඓ඀අඅඈෆො෇ෙ嘑屈䶏䳦碦ѤѸѸѼ鄵迃簭ЖЌຽປຍບ໅ຩຏຍຆຜŘźůżŹŹŴĺĠĻĥĵĽłżŻűźŢŦĵśŁĵĤĥĻĥĮĵłżŻģġĮĵŭģġļĵŔťťŹŰłŰŷŞżšĺĠĦĢĻĦģߖߴߴ߲ߧߣ£¦£ܷܕܕܓ܆܂ݛܺܗܘܑ܃ܗܑܓфіГѽѰВфіЅяЃЎАЇϞϭϢϫϩນຂຏພຈໆ໋໖͙͵ʹʹͿ͹ͮͳ͵ʹܭܣܣܶݫܧܪܯܰܣĳĘĀęěĘĖēŗĔĖęĔĒěěĒē慌桹替宬謿啖槭ɪɝɋɈɗɖɋɝɺɗɜɁ䰂硂ຏຓຓທ໧࿭࿼࿴࿩࿆࿰࿴࿸࿾࿼࿪殽抈屆傧䁩殫碳儈ൗെൎ൓ർൊൎൂൄെർञग़ीॗദണ഼യകഺഢഥാഥകമഥഽതദഥഫമക഼ണമയഥ̷̶̷̨̲̻̮̱̪̱̺̱̩̰̲̱̺̳̹̻́́̿́̿梌哇䷤貒塱剚剪塖ృెౙొ౰౟ేీ౛ీ౰ঞ৚ীৗ㉿ȤȊșȆȁɂȫȀȘȁȃȀȎȋ㉾ɏ斊怑跼厕柨䲙孞轊ɕɏ߬ߔޛޕ౨౧໛໒躐拫佣ఄఋఎఇఽఌఃఏఇఽఄ఍ఐఏఃఖӧ熴暫傑ӡӃӧ昊鍯坫ӡӃӧ䯀偝ӕӘӡభభభభఙఙరరఋజజహహధధȵ䱅贳枸鞺ȳ厰幢斗閕এ汳憼উऌ䘫嶶ाळऊ痗拈ª¶»暐癟挬陉前༘淵颐岔༞攀痏眂思ٕ猆搙刣ٓϿϿϿ༭༪༪ཙཌཛྷཉཔཊ཈༊༫ݥశసఫఴళం౸మం౸మం౸మô·ªéങീ൒ൕേŲĻĵĺƧǹǧǮۑڕڏژ̯ͬͱ̵ҾңӧǶǩǤǥǯग़ीॕॗӞӄӓ࿵࿫࿢҄Ҋ҅ѿѭѪѸƓƎǍ;/>35̫̱̤̦ͯన౤౯౨ລ຦ວຠມຢຣຬອຮຯຨຩສຫິີຶືະັາຳຼຽ຾໔໕໖໗໐໑໒໓ໜໝƗƗƗƗƣƣƊƊƱƦƦƃƃƝƝ๩๨๳๮๡๮๤๦๳๮๨๩ǈǆǕǊǍǼǇǌǔǍǏǌǂǇ	java.lang.String r6 = dev.rikka.ndk.thirdparty.libcxx.C1112.m3796(r8, r0, r10, r1)
kevin\fun\hook\download\DownloadManager.java	3535	184	4	184	kevin.fun.hook.download.DownloadManager.f407short	܎ݍݐܔ	java.lang.String r0 = androidx.viewpager.C1108.m3518(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	3556	205	9	205	kevin.fun.hook.download.DownloadManager.f407short	֏֐֖֝֜ז֔։׍	java.lang.String r3 = androidx.emoji2.C1080.m1525(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	3632	224	50	803	kevin.fun.hook.download.DownloadManager.f407short	Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36	java.lang.String r3 = androidx.lifecycle.process.C1087.m2008(r3, r5, r6, r7)     // Catch: java.io.IOException -> L2d9 java.lang.Throwable -> L2dd
kevin\fun\hook\download\DownloadManager.java	4088	316	5	2551	kevin.fun.hook.download.DownloadManager.f407short	下载被中断	java.lang.String r3 = androidx.lifecycle.viewmodel.C1093.m2415(r3, r4, r5, r6)     // Catch: java.lang.Throwable -> L2a5
kevin\fun\hook\download\DownloadManager.java	4129	321	13	376	kevin.fun.hook.download.DownloadManager.f407short	下载失败，超过最大重试次数	java.lang.String r1 = kevin.fun.hook.audio.C1116.m8020(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	4161	334	10	0	kevin.fun.hook.download.DownloadManager.f407short	щѯѹѮбѝѻѹѲѨ	java.lang.String r1 = dev.rikka.ndk.thirdparty.libcxx.C1112.m3796(r1, r2, r4, r5)
kevin\fun\hook\download\DownloadManager.java	4167	344	11	0	kevin.fun.hook.download.DownloadManager.f407short	ࣱࣹࣝࣿ࣪ࣼࣼࢿࢥࢾࢠ	java.lang.String r2 = androidx.lifecycle.process.C1091.m2229(r2, r4, r5, r6)
kevin\fun\hook\download\DownloadManager.java	4491	355	5	51853	kevin.fun.hook.download.DownloadManager.f407short	駥鎼艻茒띒	java.lang.String r1 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r1, r2, r3, r5)     // Catch: java.lang.Throwable -> L170
kevin\fun\hook\download\DownloadManager.java	4671	500	10	575	kevin.fun.hook.download.DownloadManager.f407short	keep-alive	java.lang.String r4 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r4, r5, r6, r7)
kevin\fun\hook\download\DownloadManager.java	5467	584	4	3145	kevin.fun.hook.download.DownloadManager.f407short	.jpg	java.lang.String r3 = androidx.interpolator.C1082.m1694(r3, r4, r5, r6)
kevin\fun\hook\download\DownloadManager.java	5482	588	25	2099	kevin.fun.hook.download.DownloadManager.f407short	live_photo_download_video	java.lang.String r2 = androidx.startup.C1100.m2931(r2, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	5490	613	25	1575	kevin.fun.hook.download.DownloadManager.f407short	live_photo_download_image	java.lang.String r2 = androidx.vectordrawable.animated.C1102.m3116(r2, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	5684	638	8	1686	kevin.fun.hook.download.DownloadManager.f407short	正在下载实况内容	java.lang.String r4 = androidx.appcompat.resources.C1068.m652(r4, r6, r7, r8)
kevin\fun\hook\download\DownloadManager.java	6188	694	2	3049	kevin.fun.hook.download.DownloadManager.f407short	KB	java.lang.String r0 = androidx.activity.C1064.m310(r0, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	6445	699	16	2331	kevin.fun.hook.download.DownloadManager.f407short	file_name_format	java.lang.String r2 = androidx.emoji2.viewsintegration.C1078.m1413(r2, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	6482	760	4	3213	kevin.fun.hook.download.DownloadManager.f407short	{文案}	java.lang.String r11 = androidx.loader.C1095.m2574(r2, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	6500	777	5	1219	kevin.fun.hook.download.DownloadManager.f407short	未知抖音号	java.lang.String r3 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r2, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	7211	799	12	2575	kevin.fun.hook.download.DownloadManager.f407short	[\\/:*?"<>|]	java.lang.String r3 = androidx.lifecycle.process.C1090.m2213(r3, r4, r5, r6)
kevin\fun\hook\download\DownloadManager.java	7216	811	1	579	kevin.fun.hook.download.DownloadManager.f407short	_	java.lang.String r4 = androidx.emoji2.C1080.m1525(r4, r5, r6, r7)
kevin\fun\hook\download\DownloadManager.java	7454	847	4	4	kevin.fun.hook.download.DownloadManager.f407short	ْؑ،و	java.lang.String r5 = androidx.lifecycle.livedata.C1086.m1920(r5, r6, r7, r8)
kevin\fun\hook\download\DownloadManager.java	7553	859	4	48798	kevin.fun.hook.download.DownloadManager.f407short	늽늧늲늰	java.lang.String r6 = androidx.annotation.experimental.C1067.m581(r6, r7, r8, r9)
kevin\fun\hook\download\DownloadManager.java	7627	866	3	49821	kevin.fun.hook.download.DownloadManager.f407short	접젏젆	java.lang.String r6 = androidx.activity.C1065.m410(r6, r7, r8, r9)
kevin\fun\hook\download\DownloadManager.java	7655	869	3	49821	kevin.fun.hook.download.DownloadManager.f407short	썠썮썡	java.lang.String r6 = androidx.loader.C1098.m2787(r6, r7, r8, r9)
kevin\fun\hook\download\DownloadManager.java	8191	944	12	286	kevin.fun.hook.download.DownloadManager.f407short	਎ਏਔਉਆਉਃਁਔਉਏ਎	java.lang.String r0 = androidx.lifecycle.viewmodel.C1093.m2415(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	8202	956	22	286	kevin.fun.hook.download.DownloadManager.f407short	ֲֳ֪֛֪֥֛֧֥֪֪֭֯֡֠֫֨֫֠֬֡֨	java.lang.String r1 = kevin.fun.hook.audio.C1114.m7940(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	8230	978	5	2990	kevin.fun.hook.download.DownloadManager.f407short	Kevin	java.lang.String r2 = androidx.loader.C1099.m2843(r2, r3, r4, r5)
kevin\fun\hook\download\DownloadManager.java	8365	989	1	2228	kevin.fun.hook.download.DownloadManager.f407short	%	java.lang.String r4 = kevin.fun.hook.webdav.C1118.m8509(r4, r5, r6, r7)
kevin\fun\hook\download\DownloadManager.java	8576	999	9	2263	kevin.fun.hook.download.DownloadManager.f407short	%.1f KB/s	java.lang.String r2 = androidx.startup.C1100.m2931(r2, r4, r5, r8)
kevin\fun\hook\download\DownloadManager.java	8606	1008	8	2770	kevin.fun.hook.download.DownloadManager.f407short	%.0f B/s	java.lang.String r2 = androidx.lifecycle.livedata.C1084.m1796(r2, r4, r5, r8)
kevin\fun\hook\download\DownloadManager.java	8851	1034	22	2509	kevin.fun.hook.download.DownloadManager.f407short	kevin_download_channel	java.lang.String r0 = androidx.core.ktx.C1071.m874(r0, r1, r3, r4)     // Catch: java.lang.Throwable -> Ld9
kevin\fun\hook\download\DownloadManager.java	9094	1125	9	2831	kevin.fun.hook.download.DownloadManager.f407short	%s - %d%%	java.lang.String r1 = kevin.fun.hook.webdav.C1118.m8509(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> L178
kevin\fun\hook\download\DownloadManager.java	9536	1212	1	3203	kevin.fun.hook.download.DownloadManager.f407short	_	java.lang.String r3 = androidx.vectordrawable.C1104.m3232(r3, r7, r8, r9)
kevin\fun\hook\download\DownloadManager.java	9557	1217	11	3056	kevin.fun.hook.download.DownloadManager.f407short	temp_video_	java.lang.String r11 = androidx.lifecycle.livedata.C1084.m1796(r11, r12, r13, r14)
kevin\fun\hook\download\DownloadManager.java	9567	1228	4	2700	kevin.fun.hook.download.DownloadManager.f407short	.mp4	java.lang.String r8 = androidx.lifecycle.process.C1089.m2127(r8, r9, r10, r11)
kevin\fun\hook\download\DownloadManager.java	9580	1232	11	1897	kevin.fun.hook.download.DownloadManager.f407short	live_photo_	java.lang.String r9 = androidx.loader.C1098.m2787(r9, r12, r13, r14)
kevin\fun\hook\download\DownloadManager.java	9889	1270	8	1636	kevin.fun.hook.download.DownloadManager.f407short	图片下载失败: 	java.lang.String r4 = androidx.customview.C1074.m1116(r4, r5, r6, r8)
kevin\fun\hook\download\DownloadManager.java	9905	1278	9	3069	kevin.fun.hook.download.DownloadManager.f407short	outPath=[	java.lang.String r5 = androidx.vectordrawable.C1103.m3132(r1, r2, r4, r5)
kevin\fun\hook\download\DownloadManager.java	9983	1306	5	1832	kevin.fun.hook.download.DownloadManager.f407short	LIZIZ	java.lang.String r2 = androidx.activity.C1065.m410(r2, r6, r7, r8)     // Catch: java.lang.Throwable -> L4aa
kevin\fun\hook\download\DownloadManager.java	10568	1396	10	2012	kevin.fun.hook.download.DownloadManager.f407short	实况图片合成失败: 	java.lang.String r6 = androidx.annotation.experimental.C1067.m581(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L377
kevin\fun\hook\download\DownloadManager.java	10723	1356	22	2616	kevin.fun.hook.download.DownloadManager.f407short	无法获取生成的实况图片路径，且输出文件不存在	java.lang.String r2 = androidx.vectordrawable.animated.C1102.m3116(r2, r3, r5, r6)     // Catch: java.lang.Throwable -> L443
kevin\fun\hook\download\DownloadManager.java	15103	1465	0	372	kevin.fun.hook.download.DownloadManager.f407short		java.lang.String r6 = androidx.emoji2.C1080.m1525(r8, r0, r9, r1)
kevin\fun\hook\download\DownloadManager.java	15121	1469	4	4	kevin.fun.hook.download.DownloadManager.f407short	৸ৼৰ৶	java.lang.String r3 = kevin.fun.hook.audio.C1117.m8169(r8, r0, r9, r1)
kevin\fun\hook\download\DownloadManager.java	15182	1448	4	4	kevin.fun.hook.download.DownloadManager.f407short	ǳƷƭƺ	java.lang.String r6 = kevin.fun.hook.audio.C1114.m7940(r8, r0, r9, r1)
kevin\fun\hook\download\DownloadManager.java	15215	1483	13	133	kevin.fun.hook.download.DownloadManager.f407short	੣੯੭੭੥੮ੴ੟੩੭੡੧੥	java.lang.String r1 = androidx.emoji2.viewsintegration.C1079.m1457(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	15280	1514	10	1514	kevin.fun.hook.download.DownloadManager.f407short	౅ీ౟ౌ౶ౙుెౝె	java.lang.String r1 = androidx.loader.C1098.m2787(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	15591	1556	4	377	kevin.fun.hook.download.DownloadManager.f407short	娞酽൮൪	java.lang.String r6 = kevin.fun.hook.audio.C1114.m7940(r8, r0, r11, r1)
kevin\fun\hook\download\DownloadManager.java	15598	1558	4	3198	kevin.fun.hook.download.DownloadManager.f407short	imag	java.lang.String r3 = androidx.lifecycle.viewmodel.C1093.m2415(r8, r0, r11, r1)
kevin\fun\hook\download\DownloadManager.java	15818	1589	4	1589	kevin.fun.hook.download.DownloadManager.f407short	մ԰ԪԽ	java.lang.String r0 = androidx.loader.C1095.m2574(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	15832	1598	2	1598	kevin.fun.hook.download.DownloadManager.f407short	壜籥	java.lang.String r6 = androidx.versionedparcelable.C1107.m3485(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	16108	1633	2	2	kevin.fun.hook.download.DownloadManager.f407short	錝䪾	java.lang.String r6 = androidx.vectordrawable.C1104.m3232(r8, r0, r11, r1)
kevin\fun\hook\download\DownloadManager.java	16293	1664	4	-118	kevin.fun.hook.download.DownloadManager.f407short	ﶻﷸ﷥ﶡ	java.lang.String r0 = org.luckypray.dexkit.C1124.m10545(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	16299	1668	5	-118	kevin.fun.hook.download.DownloadManager.f407short		java.lang.String r1 = androidx.loader.C1098.m2787(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	16313	1675	9	-118	kevin.fun.hook.download.DownloadManager.f407short	龜𣏕﫜﫝𧻓流𥉉靖戴	java.lang.String r3 = androidx.lifecycle.viewmodel.C1093.m2415(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	16459	1711	12	1060	kevin.fun.hook.download.DownloadManager.f407short	评论实况图片保存成功 ✓	java.lang.String r0 = kevin.fun.hook.webdav.C1118.m8509(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	16612	1735	24	3170	kevin.fun.hook.download.DownloadManager.f407short	【Kevin-Download】下载视频失败: 	java.lang.String r2 = org.luckypray.dexkit.C1125.m10615(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L53
kevin\fun\hook\download\DownloadManager.java	16808	1759	24	3177	kevin.fun.hook.download.DownloadManager.f407short	【Kevin-Download】下载静图失败: 	java.lang.String r2 = androidx.lifecycle.process.C1088.m2044(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L67
kevin\fun\hook\download\DownloadManager.java	17145	1807	17	2939	kevin.fun.hook.download.DownloadManager.f407short	已转为后台下载，进度将在通知栏显示	java.lang.String r0 = androidx.activity.C1063.m241(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	17257	1824	5	2586	kevin.fun.hook.download.DownloadManager.f407short	已取消下载	java.lang.String r0 = androidx.vectordrawable.C1104.m3232(r0, r1, r2, r3)
kevin\fun\hook\download\DownloadManager.java	17812	1829	8	2007	kevin.fun.hook.download.DownloadManager.f407short	Canceled	java.lang.String r4 = androidx.loader.C1094.m2495(r4, r5, r6, r7)
kevin\fun\hook\download\DownloadManager.java	17840	1837	13	1262	kevin.fun.hook.download.DownloadManager.f407short	Socket closed	java.lang.String r4 = androidx.interpolator.C1083.m1723(r4, r5, r6, r7)
kevin\fun\hook\download\DownloadManager.java	18138	1850	6	2547	kevin.fun.hook.download.DownloadManager.f407short	下载成功 ✓	java.lang.String r1 = androidx.documentfile.C1076.m1234(r1, r2, r3, r4)
kevin\fun\hook\download\DownloadManager.java	18222	1856	6	2601	kevin.fun.hook.download.DownloadManager.f407short	下载失败: 	java.lang.String r1 = androidx.appcompat.resources.C1068.m652(r1, r2, r3, r4)
kevin\fun\hook\gesture\GestureConfig.java	36	0	15	870	kevin.fun.hook.gesture.GestureConfig.f410short	gesture_double_	java.lang.String r0 = org.luckypray.dexkit.C1125.m10615(r0, r1, r2, r3)
kevin\fun\hook\gesture\GestureConfig.java	50	28	4	1532	kevin.fun.hook.gesture.GestureConfig.f410short	插眼列表	java.lang.String r0 = androidx.activity.C1062.m170(r0, r1, r2, r3)
kevin\fun\hook\gesture\GestureConfig.java	62	34	6	340	kevin.fun.hook.gesture.GestureConfig.f410short	无（原操作）	java.lang.String r2 = androidx.versionedparcelable.C1107.m3485(r2, r3, r4, r5)
kevin\fun\hook\gesture\GestureConfig.java	74	42	4	2553	kevin.fun.hook.gesture.GestureConfig.f410short	视频信息	java.lang.String r4 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r4, r5, r6, r7)
kevin\fun\hook\gesture\GestureConfig.java	80	46	2	3238	kevin.fun.hook.gesture.GestureConfig.f410short	收藏	java.lang.String r5 = androidx.loader.C1099.m2843(r5, r6, r7, r8)
kevin\fun\hook\gesture\GestureConfig.java	86	48	2	3273	kevin.fun.hook.gesture.GestureConfig.f410short	评论	java.lang.String r6 = androidx.lifecycle.process.C1089.m2127(r6, r7, r8, r9)
kevin\fun\hook\gesture\GestureConfig.java	92	50	4	1247	kevin.fun.hook.gesture.GestureConfig.f410short	观看历史	java.lang.String r7 = androidx.versionedparcelable.C1107.m3485(r7, r8, r9, r10)
kevin\fun\hook\gesture\GestureConfig.java	625	178	25	1704	kevin.fun.hook.gesture.GestureConfig.f410short	gesture_disable_long_menu	java.lang.String r0 = androidx.vectordrawable.C1105.m3247(r0, r1, r2, r3)
kevin\fun\hook\gesture\GestureMainDialog.java	2216	20	6	1042	kevin.fun.hook.gesture.GestureMainDialog.f411short	启用手势控制	java.lang.String r5 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r5, r6, r7, r8)
kevin\fun\hook\gesture\GestureMainDialog.java	2226	26	6	371	kevin.fun.hook.gesture.GestureMainDialog.f411short	手势区域设置	java.lang.String r2 = kevin.fun.hook.audio.C1116.m8020(r2, r4, r5, r6)
kevin\fun\hook\gesture\GestureRegionDialog.java	88	0	1	1425	kevin.fun.hook.gesture.GestureRegionDialog.f412short	✓	java.lang.String r3 = androidx.activity.C1065.m410(r3, r7, r4, r5)
kevin\fun\hook\gesture\GestureRegionDialog.java	516	13	4	3217	kevin.fun.hook.gesture.GestureRegionDialog.f412short	右上区域	java.lang.String r0 = androidx.core.C1072.m957(r0, r1, r2, r3)
kevin\fun\hook\webdav\WebDAVConfig.java	382	142	23	1259	kevin.fun.hook.webdav.WebDAVConfig.f413short	webdav_last_backup_time	java.lang.String r0 = androidx.interpolator.C1083.m1723(r0, r1, r2, r3)
kevin\fun\hook\webdav\WebDAVConfig.java	389	165	15	480	kevin.fun.hook.webdav.WebDAVConfig.f413short	webdav_password	java.lang.String r0 = androidx.interpolator.C1081.m1616(r0, r1, r2, r3)
